TDNTuple4Agt: USESYM:true, nSym:24, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1
from: multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip
run; agtFile; gameNum; nSym; pMinEval; pMaxEval; evalQ; evalT; totalSec; iterMWrap; userVal2
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 12; 12; 0.595; 0.0; 452.318; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 12; 12; 0.685; 0.0; 2442.251; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 13; 13; 0.31499999999999995; 0.0; 8.551; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 13; 13; 0.515; 0.0; 554.1; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 13; 13; 0.5349999999999999; 0.0; 3655.231; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 14; 14; 0.21999999999999997; 0.0; 9.282; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 14; 14; 0.37; 0.0; 677.694; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 14; 14; 0.4; 0.0; 4831.622; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 15; 15; 0.13; 0.0; 10.273; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 15; 15; 0.28500000000000003; 0.0; 781.764; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 15; 15; 0.30500000000000005; 0.0; 5505.367; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 16; 16; 0.09999999999999998; 0.0; 10.176; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 16; 16; 0.20499999999999996; 0.0; 839.5; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 16; 16; 0.29000000000000004; 0.0; 5797.958; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 17; 17; 0.07499999999999996; 0.0; 10.582; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 17; 17; 0.14500000000000002; 0.0; 930.507; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 17; 17; 0.17500000000000004; 0.0; 6682.027; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 18; 18; 0.050000000000000044; 0.0; 10.839; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 18; 18; 0.10999999999999999; 0.0; 957.009; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_01.agt.zip; 10000000; 24; 18; 18; 0.125; 0.0; 7180.54; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 1; 1; 1.0; 0.0; 0.198; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 1; 1; 1.0; 0.0; 0.179; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 1; 1; 1.0; 0.0; 7.228; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 2; 2; 1.0; 0.0; 0.465; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 2; 2; 1.0; 0.0; 5.508; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 2; 2; 1.0; 0.0; 17.85; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 3; 3; 1.0; 0.0; 0.483; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 3; 3; 1.0; 0.0; 9.147; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 3; 3; 1.0; 0.0; 31.332; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 4; 4; 1.0; 0.0; 0.695; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 4; 4; 1.0; 0.0; 14.984; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 4; 4; 0.98; 0.0; 77.923; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 5; 5; 1.0; 0.0; 0.924; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 5; 5; 1.0; 0.0; 18.787; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 5; 5; 0.98; 0.0; 107.292; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 6; 6; 0.995; 0.0; 1.221; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 6; 6; 1.0; 0.0; 22.137; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 6; 6; 0.97; 0.0; 147.499; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 7; 7; 0.975; 0.0; 1.578; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 7; 7; 1.0; 0.0; 27.804; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 7; 7; 0.95; 0.0; 209.406; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 8; 8; 0.91; 0.0; 2.568; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 8; 8; 0.995; 0.0; 37.441; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 8; 8; 0.965; 0.0; 201.874; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 9; 9; 0.8; 0.0; 3.849; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 9; 9; 0.955; 0.0; 88.691; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 9; 9; 0.9; 0.0; 527.503; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 10; 10; 0.65; 0.0; 5.439; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 10; 10; 0.88; 0.0; 179.011; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 10; 10; 0.835; 0.0; 1188.83; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 11; 11; 0.505; 0.0; 6.945; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 11; 11; 0.77; 0.0; 299.359; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 11; 11; 0.735; 0.0; 2006.979; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 12; 12; 0.41500000000000004; 0.0; 7.813; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 12; 12; 0.665; 0.0; 412.843; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 12; 12; 0.6699999999999999; 0.0; 2742.856; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 13; 13; 0.30500000000000005; 0.0; 9.101; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 13; 13; 0.43000000000000005; 0.0; 671.878; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 13; 13; 0.5700000000000001; 0.0; 3793.282; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 14; 14; 0.18999999999999995; 0.0; 10.365; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 14; 14; 0.395; 0.0; 738.064; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 14; 14; 0.365; 0.0; 5552.03; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 15; 15; 0.10999999999999999; 0.0; 11.074; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 15; 15; 0.265; 0.0; 870.334; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 15; 15; 0.25; 0.0; 6395.734; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 16; 16; 0.10499999999999998; 0.0; 11.014; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 16; 16; 0.24; 0.0; 900.964; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 16; 16; 0.29000000000000004; 0.0; 6370.395; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 17; 17; 0.10999999999999999; 0.0; 11.177; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 17; 17; 0.13; 0.0; 1039.508; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 17; 17; 0.16500000000000004; 0.0; 7313.585; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 18; 18; 0.050000000000000044; 0.0; 11.724; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 18; 18; 0.07499999999999996; 0.0; 1078.926; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_02.agt.zip; 10000000; 24; 18; 18; 0.11499999999999999; 0.0; 7767.574; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 1; 1; 1.0; 0.0; 0.135; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 1; 1; 1.0; 0.0; 0.175; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 1; 1; 1.0; 0.0; 7.085; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 2; 2; 1.0; 0.0; 0.299; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 2; 2; 1.0; 0.0; 4.913; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 2; 2; 1.0; 0.0; 17.521; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 3; 3; 1.0; 0.0; 0.479; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 3; 3; 1.0; 0.0; 8.85; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 3; 3; 1.0; 0.0; 32.295; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 4; 4; 1.0; 0.0; 0.692; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 4; 4; 1.0; 0.0; 13.408; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 4; 4; 1.0; 0.0; 49.778; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 5; 5; 1.0; 0.0; 0.901; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 5; 5; 1.0; 0.0; 17.023; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 5; 5; 0.96; 0.0; 138.429; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 6; 6; 1.0; 0.0; 1.091; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 6; 6; 1.0; 0.0; 21.446; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 6; 6; 0.97; 0.0; 146.48; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 7; 7; 0.965; 0.0; 1.702; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 7; 7; 1.0; 0.0; 25.453; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 7; 7; 0.955; 0.0; 202.176; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 8; 8; 0.935; 0.0; 2.06; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 8; 8; 1.0; 0.0; 30.66; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 8; 8; 0.96; 0.0; 214.038; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 9; 9; 0.785; 0.0; 3.742; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 9; 9; 0.945; 0.0; 91.566; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 9; 9; 0.95; 0.0; 327.256; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 10; 10; 0.635; 0.0; 5.198; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 10; 10; 0.83; 0.0; 213.682; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 10; 10; 0.88; 0.0; 900.731; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 11; 11; 0.5349999999999999; 0.0; 6.206; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 11; 11; 0.745; 0.0; 312.655; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 11; 11; 0.825; 0.0; 1495.907; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 12; 12; 0.44999999999999996; 0.0; 7.252; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 12; 12; 0.575; 0.0; 485.796; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 12; 12; 0.6599999999999999; 0.0; 2786.249; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 13; 13; 0.35; 0.0; 8.824; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 13; 13; 0.5; 0.0; 591.575; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 13; 13; 0.525; 0.0; 4097.44; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 14; 14; 0.22499999999999998; 0.0; 9.55; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 14; 14; 0.43999999999999995; 0.0; 639.104; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 14; 14; 0.44499999999999995; 0.0; 4520.005; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 15; 15; 0.16500000000000004; 0.0; 10.239; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 15; 15; 0.28; 0.0; 820.528; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 15; 15; 0.33999999999999997; 0.0; 5650.35; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 16; 16; 0.14500000000000002; 0.0; 10.691; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 16; 16; 0.17000000000000004; 0.0; 925.446; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 16; 16; 0.245; 0.0; 6428.226; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 17; 17; 0.08999999999999997; 0.0; 11.148; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 17; 17; 0.14500000000000002; 0.0; 966.918; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 17; 17; 0.16000000000000003; 0.0; 7117.917; 800.0; 0.0
0; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 18; 18; 0.03500000000000003; 0.0; 11.574; 0.0; 0.0
1; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 18; 18; 0.09999999999999998; 0.0; 1038.216; 100.0; 0.0
2; multiEval/TCL4-p26-ET29-10000k-120-7t-nsym24_00.agt.zip; 10000000; 24; 18; 18; 0.18000000000000005; 0.0; 7091.598; 800.0; 0.0
